cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust P-value	Description
S1 progeny	Smp-900000	Smp_900000.1	Smp_900000	0.6678088191824485	3.1902217106434212e-223	Cytochrome c oxidase subunit 1
S1 progeny	Smp-049150	Smp_049150.1	Smp_049150	0.6645479600466639	4.1086611393419024e-249	Aspartate aminotransferase
S1 progeny	Smp-134510	Smp_134510.1	Smp_134510	0.6604113522955861	2.245419715e-315	NA
S1 progeny	Smp-196880	Smp_196880.1,Smp_196880.2	Smp_196880	0.6588643212990019	0	Putative development and differentiation-enhancing factor, ddef
S1 progeny	Smp-003770	Smp_003770.1	Smp_003770	0.6584864795953873	5.9785738263482496e-170	Putative histone h1/h5
S1 progeny	Smp-001410	Smp_001410.1	Smp_001410	0.6529464010814443	1.2886561725941577e-261	Glyoxalase domain-containing protein 4
S1 progeny	Smp-035790	Smp_035790.1	Smp_035790	0.650587069473783	1.4134510927655143e-252	NA
S1 progeny	Smp-176260	Smp_176260.1	Smp_176260	0.6505573952918173	1.8143645610498626e-300	NA
S1 progeny	AUT1	Smp_009310.1	Smp_009310	0.6482430409679991	0	AUT1
S1 progeny	Smp-000880	Smp_000880.1	Smp_000880	0.6405881319509876	0	ATPase protein 9
S1 progeny	Smp-003970	Smp_003970.1	Smp_003970	0.6393860459813991	2.6408456162207373e-275	Putative elongation factor-1 beta,delta
S1 progeny	Smp-043120	Smp_043120.1	Smp_043120	0.6392744862009707	5.390749380939506e-197	Putative universal stress protein
S1 progeny	RPL37	Smp_035800.1	Smp_035800	0.6364569802508449	1.314348763535681e-256	60S ribosomal protein L37
S1 progeny	SmTAL7	Smp_042140.1	Smp_042140	0.6297885867978228	8.811016747863607e-291	Putative dynein light chain
S1 progeny	Smp-015690	Smp_015690.1	Smp_015690	0.6295743332363184	5.341026088925124e-273	NA
S1 progeny	Smp-005260	Smp_005260.1,Smp_005260.2	Smp_005260	0.626683565958857	5.62572618858416e-271	RNA and export factor binding protein, putative
S1 progeny	Smp-322560	Smp_322560.1	Smp_322560	0.6239951523984146	1.9275761504152678e-286	NA
S1 progeny	Smp-054240	Smp_054240.1,Smp_054240.2	Smp_054240	0.6222601454612136	0	Translationally-controlled tumor protein homolog
S1 progeny	Rho2	Smp_072140.1	Smp_072140	0.6218177256138071	2.9765594407819834e-227	Putative rho2 GTPase
S1 progeny	Smp-322220	Smp_322220.1	Smp_322220	0.6191960351276635	0	60S ribosomal protein L18a
S1 progeny	Smp-331190	Smp_331190.1	Smp_331190	0.6188813596785134	0	NA
S1 progeny	Smp-246840	Smp_246840.1	Smp_246840	0.6172187513736314	1.2073774963015682e-247	Staphylococcal nuclease domain-containing protein
S1 progeny	Smp-073880	Smp_073880.1	Smp_073880	0.6170195789096491	5.857112311119314e-298	40S ribosomal protein S3a
S1 progeny	Smp-334080	Smp_334080.1	Smp_334080	0.6162621910343407	0	Tr-type G domain-containing protein
S1 progeny	Smp-068920	Smp_068920.1,Smp_068920.2	Smp_068920	0.6155086876234457	6.011084532921811e-227	PUA domain-containing protein
S1 progeny	G14579	SmLINC127114-IBu,SmLINC127117-IBu,SmLINC127115-IBu,SmLINC127116-IBu	G14579	0.6123441771199044	6.9320481980316074e-192	SmLINC127114-IBu,SmLINC127117-IBu,SmLINC127115-IBu,SmLINC127116-IBu
S1 progeny	Smp-180660	Smp_180660.1	Smp_180660	0.610695542091203	0	NA
S1 progeny	Smp-154080	Smp_154080.1,Smp_154080.2	Smp_154080	0.6098016864493818	4.96326152855842e-292	NA
S1 progeny	Smp-105320	Smp_105320.1	Smp_105320	0.6097018273917809	1.0387844350660135e-252	60S ribosomal protein L37a
S1 progeny	Smp-018930	Smp_018930.1	Smp_018930	0.6075606104644186	5.284694694289642e-265	NA
S1 progeny	Smp-031310	Smp_031310.1,Smp_031310.2	Smp_031310	0.605290032483532	0	40S ribosomal protein S26
S1 progeny	Smp-044580	Smp_044580.1	Smp_044580	0.6038884116800083	2.0424134124532228e-295	60S ribosomal protein L30
S1 progeny	Smp-061560	Smp_061560.1	Smp_061560	0.6035557850204252	9.556804625915988e-266	Mitochondrial import inner membrane translocase subunit
S1 progeny	Smp-046500	Smp_046500.1,Smp_046500.2	Smp_046500	0.6021232771892329	1.0190892919466e-310	Proliferating cell nuclear antigen
S1 progeny	Smp-079430	Smp_079430.1	Smp_079430	0.5976375579834032	0	GTP-binding nuclear protein
S1 progeny	Smp-038100	Smp_038100.1	Smp_038100	0.596724407103185	1.443786151271497e-267	ATP synthase subunit beta
S1 progeny	Smp-342560	Smp_342560.1	Smp_342560	0.5936601859723214	0	G2/mitotic-specific cyclin-B3
S1 progeny	Smp-105970	Smp_105970.1	Smp_105970	0.5894005760116046	6.021410244985468e-255	NA
S1 progeny	Smp-075120	Smp_075120.1	Smp_075120	0.5871696783677155	1.3861432970462148e-248	Putative pur-alpha
S1 progeny	Smp-245030	Smp_245030.1	Smp_245030	0.5858480643660487	3.256222809393173e-263	Importin subunit alpha
S1 progeny	Smp-042560	Smp_042560.1	Smp_042560	0.5848078548934983	2.165721627784749e-266	Putative mitochondrial import receptor subunit tom40
S1 progeny	Smp-093450	Smp_093450.1	Smp_093450	0.5842102736279182	8.732579978687411e-251	Putative hepatocellular carcinoma-associated antigen
S1 progeny	Smp-202770	Smp_202770.1	Smp_202770	0.5797306989240487	2.456907672097802e-175	Smp_202770
S1 progeny	Smp-340420	Smp_340420.1	Smp_340420	0.5792208816765645	3.547226048801107e-219	H/ACA ribonucleoprotein complex subunit
S1 progeny	Smp-083720	Smp_083720.1	Smp_083720	0.5785212666510022	7.416893672735325e-227	Putative mitochondrial phosphate carrier protein
S1 progeny	Smp-018530	Smp_018530.1	Smp_018530	0.5774490181255851	1.5322563638914118e-283	Putative nascent polypeptide associated complex alpha subunit (Nac alpha)
S1 progeny	MAK16	Smp_050360.1	Smp_050360	0.5770145898552537	1.9397474124938744e-239	Protein MAK16 homolog
S1 progeny	Smp-042090	Smp_042090.1,Smp_042090.2	Smp_042090	0.5764533532417788	5.386127737623419e-300	Putative 60s ribosomal protein L10a
S1 progeny	Smp-072900	Smp_072900.1	Smp_072900	0.575765574730394	0	Hsp90 co-chaperone (Tebp), putative
S1 progeny	Smp-319080	Smp_319080.1,Smp_319080.2	Smp_319080	0.5734256681565062	2.1723671832138304e-225	NA
S1 progeny	Smp-106130	Smp_106130.1	Smp_106130	0.5718658089715585	3.488556049706612e-229	Putative heat shock protein 70 (Hsp70)
S1 progeny	Smp-041740	Smp_041740.1	Smp_041740	0.5715724020752431	1.1466742287153778e-256	T-complex protein 1 subunit gamma
S1 progeny	Smp-055800	Smp_055800.1	Smp_055800	0.5675138625894739	1.3418590915898966e-218	Pescadillo homolog
S1 progeny	Smp-066740	Smp_066740.1	Smp_066740	0.564719991256418	3.4570667155578516e-206	Mitochondrial 60S ribosomal protein L7/L12,putative
S1 progeny	Smp-030180	Smp_030180.1	Smp_030180	0.5607945933692502	2.1752258517214907e-219	Ubiquitin-related modifier 1 homolog
S1 progeny	Smp-004780	Smp_004780.1	Smp_004780	0.5606098258633412	7.67542439267487e-233	Peptidylprolyl isomerase
S1 progeny	G27282	SmLINC150458-IBu,SmLINC150451-IBu,SmLINC150457-IBu,SmLINC150453-IBu,SmLINC150452-IBu,SmLINC150456-IBu,SmLINC150454-IBu	G27282	0.5580938226743197	3.6734489342556665e-177	SmLINC150458-IBu,SmLINC150451-IBu,SmLINC150457-IBu,SmLINC150453-IBu,SmLINC150452-IBu,SmLINC150456-IBu,SmLINC150454-IBu
S1 progeny	Smp-030830	Smp_030830.1	Smp_030830	0.5563796629382736	3.317711452221371e-218	Rna-binding ras-gap sh3 binding protein related
S1 progeny	Smp-180800	Smp_180800.1	Smp_180800	0.5535684344970937	1.388552047384813e-245	NA
S1 progeny	Smp-317550	Smp_317550.1	Smp_317550	0.5533513670026747	5.639684351106321e-200	Arginine/serine-rich splicing factor, putative
S1 progeny	Smp-900040	Smp_900040.1	Smp_900040	0.5529675859893635	6.908517135674152e-159	NADH dehydrogenase subunit 2 (mitochondrion)
S1 progeny	Smp-129410	Smp_129410.1,Smp_129410.2,Smp_129410.3	Smp_129410	0.5527528601692698	1.397391781357971e-253	NA
S1 progeny	Smp-120630	Smp_120630.1	Smp_120630	0.5507010654378786	6.213865711649769e-213	Ubiquitin, putative
S1 progeny	Smp-164650	Smp_164650.1	Smp_164650	0.5461306701918323	2.1436599232891857e-203	Lupus la ribonucleoprotein, putative
S1 progeny	Smp-073500	Smp_073500.1	Smp_073500	0.543688851651503	3.154399824683871e-203	Elongation factor Tu
S1 progeny	Smp-202690	Smp_202690.1	Smp_202690	0.5408498045718737	2.0068941110634174e-135	Smp_202690
S1 progeny	Smp-073620	Smp_073620.1	Smp_073620	0.5372438458242867	3.1303456799525374e-204	Putative methionyl-tRNA synthetase
S1 progeny	Smp-097660	Smp_097660.1	Smp_097660	0.5355365855028325	0	DEAD box ATP-dependent RNA helicase, putative
S1 progeny	Smp-033400	Smp_033400.1,Smp_033400.2	Smp_033400	0.5343804375036767	1.0957793173230238e-263	Cytochrome c-like protein; Putative cytochrome c
S1 progeny	Smp-078520	Smp_078520.1	Smp_078520	0.5342072140343468	7.671956547074564e-195	RRM domain-containing protein
S1 progeny	Smp-333660	Smp_333660.1	Smp_333660	0.533009874588954	7.560239171716773e-194	NA
S1 progeny	Smp-087550	Smp_087550.1	Smp_087550	0.5315850354458651	3.218620208003121e-262	NA
S1 progeny	Smp-073080	Smp_073080.1	Smp_073080	0.5309851474021984	2.902967354166497e-208	Putative rrna processing protein (Rrp20)
S1 progeny	Smp-205570	Smp_205570.1	Smp_205570	0.5307807897169854	2.6223654550108725e-205	Small nuclear ribonucleoprotein E
S1 progeny	Smp-011570	Smp_011570.1	Smp_011570	0.5304961771426004	0	40S ribosomal protein S4
S1 progeny	Smp-084620	Smp_084620.1	Smp_084620	0.52911690601344	3.409860732852578e-185	NA
S1 progeny	Smp-003410	Smp_003410.1,Smp_003410.2	Smp_003410	0.5278358209935383	6.778423252726738e-188	Putative 60s ribosomal protein L23a
S1 progeny	Smp-340600	Smp_340600.1	Smp_340600	0.5250402010567112	1.7709164719330628e-189	Eukaryotic translation initiation factor 3 subunit M
S1 progeny	Smp-079230	Smp_079230.1	Smp_079230	0.5245446734947898	3.805756237211779e-258	Peptidylprolyl isomerase
S1 progeny	Smp-123240	Smp_123240.1	Smp_123240	0.5208301196709157	5.215125796309271e-188	zf-Tim10_DDP domain-containing protein
S1 progeny	Smp-017360	Smp_017360.1	Smp_017360	0.5205957446423228	7.801508719434592e-191	CCT-alpha
S1 progeny	Smp-149900	Smp_149900.1	Smp_149900	0.5176993921868647	2.4142580829886738e-228	T-complex protein 1 subunit eta
S1 progeny	Smp-026770	Smp_026770.1,Smp_026770.2	Smp_026770	0.504875989686741	4.375649835527499e-166	Putative small nuclear ribonucleoprotein-associated protein
S1 progeny	Smp-032320	Smp_032320.1,Smp_032320.2	Smp_032320	0.5020574567804039	3.3885667835766235e-220	Putative serine/arginine rich splicing factor
S1 progeny	Smp-002880	Smp_002880.1	Smp_002880	0.5008391958715961	1.9231153365532436e-173	ATP synthase subunit alpha
S1 progeny	Smp-133350	Smp_133350.1	Smp_133350	0.49994922637242323	8.771823040472111e-176	Nucleolar GTP-binding protein 1
S1 progeny	Smp-092280	Smp_092280.1	Smp_092280	0.49684122649194595	3.330938178595161e-176	Proteasome subunit alpha type-3
S1 progeny	Smp-006000	Smp_006000.1	Smp_006000	0.4956447805505636	5.8797169991865455e-164	Eukaryotic translation initiation factor 3 subunit I
S1 progeny	PRMT1	Smp_029240.1	Smp_029240	0.49503601802351405	1.0158927536210069e-153	Protein arginine N-methyltransferase 1
S1 progeny	Smp-053780	Smp_053780.1	Smp_053780	0.4943170227344975	3.0922768268659168e-170	Cytidine/deoxycytidylate deaminase-related
S1 progeny	Smp-058350	Smp_058350.1	Smp_058350	0.4935026529475871	1.5202849263936978e-169	Putative programmed cell death
S1 progeny	Smp-195080	Smp_195080.1	Smp_195080	0.4915442753783452	5.2406553958269846e-169	Cofilin
S1 progeny	Smp-054340	Smp_054340.1	Smp_054340	0.4897176453922667	1.9754877282585235e-156	CCT-beta
S1 progeny	Smp-243210	Smp_243210.1	Smp_243210	0.4873908905036227	3.8526125535450524e-238	Caspase-7
S1 progeny	G10654	SmLNCA119794-IBu,SmLNCA119796-IBu,SmLNCA119793-IBu,SmLNCA119795-IBu	G10654	0.487265821436593	1.698063402200976e-160	SmLNCA119794-IBu,SmLNCA119796-IBu,SmLNCA119793-IBu,SmLNCA119795-IBu
S1 progeny	Smp-097800	Smp_097800.1	Smp_097800	0.48471767470916305	1.4422729949552845e-278	Y-box binding protein; Y-box binding protein homolog
S1 progeny	Smp-062790	Smp_062790.1	Smp_062790	0.4831786606111903	7.062586926933784e-166	GrpE protein homolog
S1 progeny	Smp-019050	Smp_019050.1	Smp_019050	0.48280368616283154	1.2393395499920443e-151	Tubulin-specific chaperone A
S1 progeny	Smp-043100	Smp_043100.1	Smp_043100	0.4796245838855655	4.48524731723993e-218	Putative heterogeneous nuclear ribonucleoprotein
S1 progeny	Smp-051230	Smp_051230.1,Smp_051230.2	Smp_051230	0.47938636130775225	9.706957621924084e-150	Tar DNA-binding protein, putative
S1 progeny	Smp-094140	Smp_094140.1	Smp_094140	0.47711380806146186	9.801155760596358e-206	DNA helicase
S1 progeny	Smp-167200	Smp_167200.1	Smp_167200	0.4757791216569439	1.4496074248918672e-207	Putative ATPase
S1 progeny	Smp-020920	Smp_020920.1,Smp_020920.2	Smp_020920	0.47472151211040164	7.826022137174746e-190	Putative dnaj homolog subfamily B member 4
S1 progeny	Smp-332160	Smp_332160.1	Smp_332160	0.4744711779523767	4.5933758935187143e-156	NA
S1 progeny	Smp-337390	Smp_337390.1,Smp_337390.2,Smp_337390.3	Smp_337390	0.4743043725312558	4.2087818375257425e-159	Ribosome biogenesis regulatory protein
S1 progeny	Smp-028060	Smp_028060.1	Smp_028060	0.4736131801744967	5.351895172536175e-151	NA
S1 progeny	Smp-164950	Smp_164950.1	Smp_164950	0.47075307042788306	1.3314258946415753e-240	NA
S1 progeny	Smp-033700	Smp_033700.1,Smp_033700.2	Smp_033700	0.47025257674540727	7.293228173606986e-219	DNA photolyase, putative
S1 progeny	Smp-207080	Smp_207080.1	Smp_207080	0.46988668693628466	7.068327135511805e-160	Proteasome subunit alpha type-6
S1 progeny	Smp-138160	Smp_138160.1	Smp_138160	0.46478808270236505	1.1143001791918137e-178	NA
S1 progeny	Smp-015720	Smp_015720.1	Smp_015720	0.46429699658928136	8.596562547628113e-150	Obg-like ATPase 1
S1 progeny	EIF6	Smp_198420.1	Smp_198420	0.46233723111125336	4.0822210198559253e-159	Eukaryotic translation initiation factor 6
S1 progeny	Smp-028440	Smp_028440.1	Smp_028440	0.45994456328297006	5.67073189544695e-159	Adenosylhomocysteinase
S1 progeny	Smp-124460	Smp_124460.1	Smp_124460	0.4590347356423151	1.5287272356968782e-167	ATP-binding cassette, sub-family E (Oabp),member, putative
S1 progeny	Smp-212920	Smp_212920.1	Smp_212920	0.4581014675349251	2.4558452715345433e-142	Proteasome subunit alpha type
S1 progeny	Smp-337790	Smp_337790.1,Smp_337790.2,Smp_337790.3	Smp_337790	0.45794795024432355	3.736771979543609e-142	Putative arginine/serine-rich splicing factor
S1 progeny	Smp-103380	Smp_103380.1	Smp_103380	0.4569085853789262	7.310346325817806e-148	Sulfhydryl oxidase
S1 progeny	Smp-083180	Smp_083180.1	Smp_083180	0.4552074006345692	1.5689615397517485e-148	NA
S1 progeny	Smp-179320	Smp_179320.1,Smp_179320.2	Smp_179320	0.4536670800543161	2.1672895129454925e-170	Eukaryotic translation initiation factor 2c,putative
S1 progeny	G6262	SmLNCA111588-IBu,SmLNCA111585-IBu,SmLNCA111587-IBu	G6262	0.4503804892895126	5.044366680022718e-195	SmLNCA111588-IBu,SmLNCA111585-IBu,SmLNCA111587-IBu
S1 progeny	Smp-174950	Smp_174950.1,Smp_174950.2,Smp_174950.3	Smp_174950	0.44915257787266816	8.115342932236958e-138	Putative 40s ribosomal protein S19
S1 progeny	Smp-009650	Smp_009650.1	Smp_009650	0.4476756739824068	2.4177001019617693e-138	Mitochondrial processing peptidase beta-subunit (M16 family)
S1 progeny	Smp-141330	Smp_141330.1	Smp_141330	0.4474386842911988	3.106069692408536e-150	NA
S1 progeny	Smp-076230	Smp_076230.1	Smp_076230	0.44206828144888677	8.936641895170615e-164	Proteasome subunit alpha type
S1 progeny	Smp-335300	Smp_335300.1	Smp_335300	0.44137017378872656	5.498252452234676e-145	Mitochondrial import inner membrane translocase subunit
S1 progeny	Smp-038680	Smp_038680.1	Smp_038680	0.440543830858118	1.592204121373074e-122	Small nuclear ribonucleoprotein G
S1 progeny	Smp-000480	Smp_000480.1,Smp_000480.2	Smp_000480	0.4400189774697092	6.212840677669317e-127	Eukaryotic translation initiation factor 3 subunit C
S1 progeny	Smp-016990	Smp_016990.1	Smp_016990	0.4388760664826961	9.604869003474062e-155	NA
S1 progeny	Smp-332010	Smp_332010.1	Smp_332010	0.4371948605175464	2.296587340147875e-146	Deltameth_res domain-containing protein
S1 progeny	Smp-196950	Smp_196950.1,Smp_196950.2	Smp_196950	0.4354795067337663	0	One cut domain family member
S1 progeny	Smp-005290	Smp_005290.1	Smp_005290	0.4340060500488152	8.618475688100492e-132	Cytochrome C1, putative
S1 progeny	Smp-331920	Smp_331920.1	Smp_331920	0.4336534674781818	2.1653818315357886e-127	Sm domain-containing protein
S1 progeny	Smp-058460	Smp_058460.1	Smp_058460	0.4334850798248807	2.8083757572264664e-140	Eukaryotic translation initiation factor 3 subunit B
S1 progeny	Smp-204770	Smp_204770.1	Smp_204770	0.43151716318884326	7.745550518289422e-124	Citrate synthase
S1 progeny	Smp-005180	Smp_005180.1	Smp_005180	0.4313984109685324	3.034152508505002e-134	NA
S1 progeny	Smp-075560	Smp_075560.1	Smp_075560	0.43114515127643815	6.4751223319319e-126	Small nuclear ribonucleoprotein Sm D2
S1 progeny	Smp-002080	Smp_002080.1	Smp_002080	0.4310314609487871	2.351818122621287e-148	S-adenosylmethionine synthase
S1 progeny	Smp-000370	Smp_000370.1	Smp_000370	0.43068726401180957	3.2702868765933125e-123	NA
S1 progeny	Smp-009690	Smp_009690.1	Smp_009690	0.4301783805512849	1.4145556778204208e-195	60S acidic ribosomal protein P0
S1 progeny	Smp-069840	Smp_069840.1	Smp_069840	0.42945674779438747	5.236648368872909e-128	Putative fetal globin-inducing factor
S1 progeny	Smp-083680	Smp_083680.1	Smp_083680	0.4283678260388071	2.50351239613752e-134	Ribosome biogenesis protein NOP53
S1 progeny	Smp-066590	Smp_066590.1,Smp_066590.2	Smp_066590	0.4278413780518866	1.1946025849832232e-115	NA
S1 progeny	Smp-082240	Smp_082240.1	Smp_082240	0.42712787938673946	6.6697447553661845e-258	Histone H3
S1 progeny	Smp-064860	Smp_064860.1	Smp_064860	0.4263814205387444	1.5545255359658198e-138	Putative heat shock protein 70 (Hsp70)-interacting protein
S1 progeny	Smp-099320	Smp_099320.1	Smp_099320	0.422736912740869	8.093711481405645e-135	Eukaryotic translation initiation factor 3 subunit K
S1 progeny	Smp-100380	Smp_100380.1	Smp_100380	0.4225962842095042	3.7258236757369384e-168	DNA replication complex GINS protein PSF2
S1 progeny	Smp-337040	Smp_337040.1	Smp_337040	0.42048439101275126	8.406909782616078e-131	NA
S1 progeny	Smp-004060	Smp_004060.1	Smp_004060	0.41927862580722713	1.2139987542066665e-188	Putative cell division cycle 20 (Cdc20) (Fizzy)
S1 progeny	LSM5	Smp_129760.1	Smp_129760	0.41812176417765823	4.430364395127189e-122	U6 snRNA-associated Sm-like protein LSm5
S1 progeny	Smp-129080	Smp_129080.1	Smp_129080	0.41654968879648324	2.473925675666394e-152	ATP synthase subunit
S1 progeny	Smp-033670	Smp_033670.1	Smp_033670	0.4164757749694252	8.076251382237817e-138	ATP synthase subunit gamma, mitochondrial
S1 progeny	Smp-098890	Smp_098890.1,Smp_098890.2	Smp_098890	0.41636020699597753	1.3067160745950276e-127	Arginine/serine-rich splicing factor, putative
S1 progeny	Smp-127820	Smp_127820.1,Smp_127820.2	Smp_127820	0.4153989697705737	1.2795890137035552e-179	Bravo_FIGEY domain-containing protein
S1 progeny	Smp-341010	Smp_341010.1	Smp_341010	0.41330016019305815	7.442230321659436e-128	Eukaryotic translation initiation factor 3 subunit L
S1 progeny	Smp-009600	Smp_009600.1	Smp_009600	0.4117200785256856	5.55241398484782e-203	Serine/threonine-protein kinase PLK
S1 progeny	G28024	SmLINC151825-IBu,SmLINC151826-IBu	G28024	0.40795925360566027	2.7066157749434716e-152	SmLINC151825-IBu,SmLINC151826-IBu
S1 progeny	Smp-048650	Smp_048650.1	Smp_048650	0.40764039627364357	3.424348982985173e-120	Putative histidine triad (Hit) protein
S1 progeny	Smp-328650	Smp_328650.1,Smp_328650.2	Smp_328650	0.4075533695352429	8.698253047259603e-126	NA
S1 progeny	Smp-169340	Smp_169340.1,Smp_169340.2	Smp_169340	0.4063152535544008	6.966165765638932e-127	Coiled-coil domain-containing protein 58
S1 progeny	Smp-210630	Smp_210630.1	Smp_210630	0.40630197475416674	8.025525925277399e-115	Histone H2A
S1 progeny	Smp-036400	Smp_036400.1	Smp_036400	0.4059116258945765	1.0239414746856487e-115	Putative nadh-ubiquinone oxidoreductase ashi subunit
S1 progeny	Smp-343720	Smp_343720.1,Smp_343720.2	Smp_343720	0.4050991714850355	1.4711565770072178e-198	NA
S1 progeny	Smp-321380	Smp_321380.1	Smp_321380	0.40251356175767194	4.006134023780811e-120	NA
S1 progeny	Smp-032060	Smp_032060.1,Smp_032060.2	Smp_032060	0.40214866714583863	2.245097384043347e-107	RRM domain-containing protein
S1 progeny	Smp-056200	Smp_056200.1	Smp_056200	0.40037148595312866	7.245873680152909e-121	Isocitrate dehydrogenase [NAD] subunit, mitochondrial
S1 progeny	PA28-gamma	Smp_017660.1	Smp_017660	0.400229490284872	3.688487356448427e-122	Proteasome activator PA28-gamma
S1 progeny	Smp-015980	Smp_015980.1	Smp_015980	0.39825631129953	6.810525125930695e-98	ATP synthase subunit e, mitochondrial
S1 progeny	Smp-013360	Smp_013360.1,Smp_013360.2	Smp_013360	0.39825514149163044	2.8571612653473227e-116	U1 small nuclear ribonucleoprotein 70 kDa
S1 progeny	RPT5a	Smp_042270.1,Smp_042270.2	Smp_042270	0.3972989474246461	1.618071382988577e-115	26S protease regulatory subunit 6a, putative
S1 progeny	Smp-000600	Smp_000600.1,Smp_000600.2	Smp_000600	0.39678940205191443	2.2322942808526095e-140	Notchless homolog 1
S1 progeny	Smp-213130	Smp_213130.1,Smp_213130.2	Smp_213130	0.396364555190275	1.3791190263244865e-89	40S ribosomal protein S25
S1 progeny	G20001	SmLINC137107-IBu	G20001	0.3945800531323205	3.434820786560775e-47	SmLINC137107-IBu
S1 progeny	SOD	Smp_176200.1	Smp_176200	0.39432827853470287	2.4416566167022515e-139	Superoxide dismutase [Cu-Zn]
S1 progeny	Smp-146190	Smp_146190.1	Smp_146190	0.39416893520952767	9.839738747981578e-140	40S ribosomal protein S21
S1 progeny	Smp-055740	Smp_055740.1	Smp_055740	0.39399750968926045	1.3519629769934132e-302	Putative nanos RNA binding domain
S1 progeny	Smp-054600	Smp_054600.1	Smp_054600	0.3934241327583514	6.0279223024376215e-112	Pre-mRNA-splicing factor SPF27
S1 progeny	Smp-151650	Smp_151650.1	Smp_151650	0.39249261860585705	2.259973154075916e-108	J domain-containing protein
S1 progeny	Smp-173420	Smp_173420.1,Smp_173420.2	Smp_173420	0.3910822856714231	1.7433767019336928e-134	Putative leucine-rich repeat-containing protein, lrr1
S1 progeny	Smp-032810	Smp_032810.1	Smp_032810	0.38947628539867285	1.5420204567339936e-111	dTMP kinase
S1 progeny	Smp-027920	Smp_027920.1	Smp_027920	0.38908398261284605	5.267399387381792e-135	Tubulin alpha chain
S1 progeny	Smp-059100	Smp_059100.1	Smp_059100	0.38796017437169017	5.738418079503541e-105	Msf1/px19 related
S1 progeny	Smp-054560	Smp_054560.1	Smp_054560	0.3871361346205002	3.8191592003223595e-105	Huntingtin interacting protein-related
S1 progeny	Smp-314650	Smp_314650.1	Smp_314650	0.3870997487305834	4.3113284680690455e-109	Putative rna binding motif protein 4,lark
S1 progeny	Smp-076880	Smp_076880.1	Smp_076880	0.3869050867948386	2.0842247507280296e-107	Matrin-type domain-containing protein
S1 progeny	Smp-008440	Smp_008440.1	Smp_008440	0.3864213039878637	5.228003118230019e-98	DNA-directed RNA polymerases I, II, and III subunit RPABC5
S1 progeny	Smp-126860	Smp_126860.1	Smp_126860	0.38564697120212266	5.055351675851526e-121	Rab-gap/tbc-related
S1 progeny	Smp-100110	Smp_100110.1	Smp_100110	0.3853625954913802	3.2227782126813636e-112	NA
S1 progeny	Smp-015860	Smp_015860.1	Smp_015860	0.3842274443588972	3.525642636664087e-109	Acyl carrier protein
S1 progeny	Smp-095150	Smp_095150.1	Smp_095150	0.38094436434380274	8.666147319254161e-115	Protein-synthesizing GTPase
S1 progeny	G5247	SmLNCA109741-IBu	G5247	0.3793653775753314	1.1078329342143023e-93	SmLNCA109741-IBu
S1 progeny	Smp-151030	Smp_151030.1,Smp_151030.2	Smp_151030	0.37856612596761474	1.8400161299344514e-104	3-hydroxyacyl-CoA dehydrogenase
S1 progeny	Smp-002010	Smp_002010.1	Smp_002010	0.37785064304651933	8.958575868173351e-133	Putative nep1
S1 progeny	Smp-029500	Smp_029500.1	Smp_029500	0.37736091284904116	3.1140438767377256e-114	Thimet oligopeptidase (M03 family)
S1 progeny	Smp-246020	Smp_246020.1	Smp_246020	0.3768800929349708	3.445459539074884e-120	NA
S1 progeny	Smp-050820	Smp_050820.1	Smp_050820	0.3747025563038059	1.960727171723471e-129	Putative replication factor C / DNA polymerase III gamma-tau subunit
S1 progeny	Smp-070930	Smp_070930.1	Smp_070930	0.37365128829951244	2.981354823259416e-107	Proteasome subunit alpha type
S1 progeny	Smp-092490	Smp_092490.1	Smp_092490	0.3730266370616777	4.487052755134206e-103	Putative nadh-plastoquinone oxidoreductase
S1 progeny	Smp-016870	Smp_016870.1,Smp_016870.2	Smp_016870	0.3722801536868514	9.164748150748846e-170	NA
S1 progeny	Smp-133280	Smp_133280.1	Smp_133280	0.372190525746127	1.5762390865790107e-112	Arginyl-tRNA synthetase
S1 progeny	Smp-045510	Smp_045510.1	Smp_045510	0.371901925786549	6.294403215672984e-141	Small ubiquitin-related modifier
S1 progeny	Smp-305070	Smp_305070.1	Smp_305070	0.3713566856689427	8.334657271001928e-223	NA
S1 progeny	Smp-001170	Smp_001170.1,Smp_001170.2	Smp_001170	0.3707398893576979	3.305331222222536e-117	Eukaryotic translation initiation factor 3 subunit A
S1 progeny	Smp-069870	Smp_069870.1	Smp_069870	0.3706899362195226	3.080869765926035e-111	Putative small nuclear ribonucleoprotein U1a,U2b
S1 progeny	Smp-079710	Smp_079710.1	Smp_079710	0.36993410595549614	2.553730531006516e-96	Complex I-B8
S1 progeny	Smp-212030	Smp_212030.1	Smp_212030	0.36942202916926586	3.2379334313140105e-206	NA
S1 progeny	Smp-008070	Smp_008070.1	Smp_008070	0.3693404985998914	8.763992944037147e-136	Thioredoxin; Thioredoxin, Trx1
S1 progeny	Smp-900060	Smp_900060.1	Smp_900060	0.36776897559607	2.3139384639686977e-71	Cytochrome c oxidase subunit III (mitochondrion)
S1 progeny	Smp-094020	Smp_094020.1	Smp_094020	0.36679704317775474	1.1211817087012056e-102	RNA helicase
S1 progeny	Smp-038300	Smp_038300.1	Smp_038300	0.3664095983961174	1.547189432166232e-108	Transcription and mRNA export factor ENY2
