gene_id	matrix_name	transcripts_id	gene_type	is_detected
Smp_155480	Smp-155480	Smp_155480.1	protein_coding	True
Smp_155500	Smp-155500	Smp_155500.1	protein_coding	True
Smp_155510	Smp-155510	Smp_155510.1	protein_coding	True
Smp_155520	Smp-155520	Smp_155520.1	protein_coding	False
Smp_155520	Smp-155520	Smp_155520.2	protein_coding	False
Smp_155530	Smp-155530	Smp_155530.1	protein_coding	True
Smp_155530	Smp-155530	Smp_155530.2	protein_coding	True
Smp_155560	Smp-155560	Smp_155560.1	protein_coding	True
Smp_155590	Smp-155590	Smp_155590.1	protein_coding	True
Smp_155620	Smp-155620	Smp_155620.1	protein_coding	True
Smp_155630	Smp-155630	Smp_155630.1	protein_coding	True
Smp_155640	Smp-155640	Smp_155640.1	protein_coding	False
Smp_155700	Smp-155700	Smp_155700.1	protein_coding	True
Smp_155700	Smp-155700	Smp_155700.2	protein_coding	True
Smp_155720	Smp-155720	Smp_155720.1	protein_coding	True
Smp_155740	Smp-155740	Smp_155740.1	protein_coding	True
Smp_155740	Smp-155740	Smp_155740.2	protein_coding	True
Smp_155740	Smp-155740	Smp_155740.3	protein_coding	True
Smp_155750	Smp-155750	Smp_155750.1	protein_coding	True
Smp_155760	Smp-155760	Smp_155760.1	protein_coding	True
Smp_155770	Smp-155770	Smp_155770.1	protein_coding	True
Smp_155770	Smp-155770	Smp_155770.2	protein_coding	True
Smp_155780	Smp-155780	Smp_155780.1	protein_coding	True
Smp_155790	Smp-155790	Smp_155790.1	protein_coding	True
Smp_155810	Smp-155810	Smp_155810.1	protein_coding	True
Smp_155840	Smp-155840	Smp_155840.1	protein_coding	True
Smp_155850	Smp-155850	Smp_155850.1	protein_coding	True
Smp_155850	Smp-155850	Smp_155850.2	protein_coding	True
Smp_155850	Smp-155850	Smp_155850.3	protein_coding	True
Smp_155850	Smp-155850	Smp_155850.4	protein_coding	True
Smp_155860	Smp-155860	Smp_155860.1	protein_coding	True
Smp_155900	Smp-155900	Smp_155900.1	protein_coding	True
Smp_155970	Smp-155970	Smp_155970.1	protein_coding	True
Smp_156000	Smp-156000	Smp_156000.1	protein_coding	True
Smp_156000	Smp-156000	Smp_156000.2	protein_coding	True
Smp_156050	Smp-156050	Smp_156050.1	protein_coding	True
Smp_156060	Smp-156060	Smp_156060.1	protein_coding	True
Smp_156060	Smp-156060	Smp_156060.2	protein_coding	True
Smp_156100	Smp-156100	Smp_156100.1	protein_coding	True
Smp_156140	Smp-156140	Smp_156140.1	protein_coding	True
Smp_156150	Smp-156150	Smp_156150.1	protein_coding	True
Smp_156160	Smp-156160	Smp_156160.1	protein_coding	True
Smp_156160	Smp-156160	Smp_156160.2	protein_coding	True
Smp_156160	Smp-156160	Smp_156160.3	protein_coding	True
Smp_156160	Smp-156160	Smp_156160.4	protein_coding	True
Smp_156170	Smp-156170	Smp_156170.1	protein_coding	True
Smp_156180	Smp-156180	Smp_156180.1	protein_coding	False
Smp_156230	Smp-156230	Smp_156230.1	protein_coding	True
Smp_156240	Smp-156240	Smp_156240.1	protein_coding	True
Smp_156240	Smp-156240	Smp_156240.2	protein_coding	True
Smp_156240	Smp-156240	Smp_156240.3	protein_coding	True
Smp_156250	Smp-156250	Smp_156250.1	protein_coding	True
Smp_156270	Smp-156270	Smp_156270.1	protein_coding	True
Smp_156280	Smp-156280	Smp_156280.1	protein_coding	True
Smp_156290	Smp-156290	Smp_156290.1	protein_coding	True
Smp_156300	Smp-156300	Smp_156300.1	protein_coding	True
Smp_156310	Smp-156310	Smp_156310.1	protein_coding	False
Smp_156340	Smp-156340	Smp_156340.1	protein_coding	True
Smp_156340	Smp-156340	Smp_156340.2	protein_coding	True
Smp_156350	Smp-156350	Smp_156350.1	protein_coding	True
Smp_156370	Smp-156370	Smp_156370.1	protein_coding	True
Smp_156390	Smp-156390	Smp_156390.1	protein_coding	True
Smp_156390	Smp-156390	Smp_156390.2	protein_coding	True
Smp_156410	Smp-156410	Smp_156410.1	protein_coding	True
Smp_156410	Smp-156410	Smp_156410.2	protein_coding	True
Smp_156450	Smp-156450	Smp_156450.1	protein_coding	True
Smp_156460	Smp-156460	Smp_156460.1	protein_coding	True
Smp_156460	Smp-156460	Smp_156460.2	protein_coding	True
Smp_156460	Smp-156460	Smp_156460.3	protein_coding	True
Smp_156470	Smp-156470	Smp_156470.1	protein_coding	True
Smp_156480	Smp-156480	Smp_156480.1	protein_coding	True
Smp_156480	Smp-156480	Smp_156480.2	protein_coding	True
Smp_156480	Smp-156480	Smp_156480.3	protein_coding	True
Smp_156480	Smp-156480	Smp_156480.4	protein_coding	True
Smp_156480	Smp-156480	Smp_156480.5	protein_coding	True
Smp_156500	Smp-156500	Smp_156500.1	protein_coding	True
Smp_156500	Smp-156500	Smp_156500.2	protein_coding	True
Smp_156520	Smp-156520	Smp_156520.1	protein_coding	True
Smp_156520	Smp-156520	Smp_156520.2	protein_coding	True
Smp_156520	Smp-156520	Smp_156520.3	protein_coding	True
Smp_156540	Smp-156540	Smp_156540.1	protein_coding	True
Smp_156550	Smp-156550	Smp_156550.1	protein_coding	True
Smp_156630	Smp-156630	Smp_156630.1	protein_coding	True
Smp_156670	Smp-156670	Smp_156670.1	protein_coding	True
Smp_156720	Smp-156720	Smp_156720.1	protein_coding	True
Smp_156720	Smp-156720	Smp_156720.2	protein_coding	True
Smp_156730	Smp-156730	Smp_156730.1	protein_coding	False
Smp_156740	Smp-156740	Smp_156740.1	protein_coding	True
Smp_156740	Smp-156740	Smp_156740.2	protein_coding	True
Smp_156740	Smp-156740	Smp_156740.3	protein_coding	True
Smp_156740	Smp-156740	Smp_156740.4	protein_coding	True
Smp_156750	Smp-156750	Smp_156750.1	protein_coding	True
Smp_156750	Smp-156750	Smp_156750.2	protein_coding	True
Smp_156780	Smp-156780	Smp_156780.1	protein_coding	True
Smp_156850	Smp-156850	Smp_156850.1	protein_coding	True
Smp_156860	Smp-156860	Smp_156860.1	protein_coding	True
Smp_156870	Smp-156870	Smp_156870.1	protein_coding	True
Smp_156880	Smp-156880	Smp_156880.1	protein_coding	True
Smp_156890	Smp-156890	Smp_156890.1	protein_coding	True
Smp_156890	Smp-156890	Smp_156890.2	protein_coding	True
Smp_156900	Smp-156900	Smp_156900.1	protein_coding	True
Smp_156900	Smp-156900	Smp_156900.2	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.1	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.2	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.3	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.4	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.5	protein_coding	True
Smp_156910	Smp-156910	Smp_156910.6	protein_coding	True
Smp_156930	Smp-156930	Smp_156930.1	protein_coding	True
Smp_156930	Smp-156930	Smp_156930.2	protein_coding	True
Smp_156950	Smp-156950	Smp_156950.1	protein_coding	True
Smp_156960	Smp-156960	Smp_156960.1	protein_coding	True
Smp_156990	Smp-156990	Smp_156990.1	protein_coding	True
Smp_157000	Smp-157000	Smp_157000.1	protein_coding	True
Smp_157050	Smp-157050	Smp_157050.1	protein_coding	True
Smp_157070	Smp-157070	Smp_157070.1	protein_coding	True
Smp_157080	Smp-157080	Smp_157080.1	protein_coding	True
Smp_157100	Smp-157100	Smp_157100.1	protein_coding	True
Smp_157100	Smp-157100	Smp_157100.2	protein_coding	True
Smp_157100	Smp-157100	Smp_157100.3	protein_coding	True
Smp_157140	Smp-157140	Smp_157140.1	protein_coding	True
Smp_157150	Smp-157150	Smp_157150.1	protein_coding	True
Smp_157150	Smp-157150	Smp_157150.2	protein_coding	True
Smp_157150	Smp-157150	Smp_157150.3	protein_coding	True
Smp_157160	Smp-157160	Smp_157160.1	protein_coding	True
Smp_157200	Smp-157200	Smp_157200.1	protein_coding	True
Smp_157210	Smp-157210	Smp_157210.1	protein_coding	True
Smp_157220	Smp-157220	Smp_157220.1	protein_coding	True
Smp_157230	Smp-157230	Smp_157230.1	protein_coding	True
Smp_157240	Smp-157240	Smp_157240.1	protein_coding	True
Smp_157250	Smp-157250	Smp_157250.1	protein_coding	True
Smp_157250	Smp-157250	Smp_157250.2	protein_coding	True
Smp_157290	Smp-157290	Smp_157290.1	protein_coding	True
Smp_157300	Smp-157300	Smp_157300.1	protein_coding	True
Smp_157300	Smp-157300	Smp_157300.2	protein_coding	True
Smp_157310	Smp-157310	Smp_157310.1	protein_coding	True
Smp_157320	Smp-157320	Smp_157320.1	protein_coding	True
Smp_157340	Smp-157340	Smp_157340.1	protein_coding	True
Smp_157350	Smp-157350	Smp_157350.1	protein_coding	True
Smp_157360	Smp-157360	Smp_157360.1	protein_coding	True
Smp_157390	Smp-157390	Smp_157390.1	protein_coding	True
Smp_157400	Smp-157400	Smp_157400.1	protein_coding	True
Smp_157410	Smp-157410	Smp_157410.1	protein_coding	True
Smp_157410	Smp-157410	Smp_157410.2	protein_coding	True
Smp_157410	Smp-157410	Smp_157410.3	protein_coding	True
Smp_157410	Smp-157410	Smp_157410.4	protein_coding	True
Smp_157410	Smp-157410	Smp_157410.5	protein_coding	True
Smp_157450	Smp-157450	Smp_157450.1	protein_coding	False
Smp_157470	Smp-157470	Smp_157470.1	protein_coding	True
Smp_157510	Smp-157510	Smp_157510.1	protein_coding	True
Smp_157540	Smp-157540	Smp_157540.1	protein_coding	True
Smp_157560	Smp-157560	Smp_157560.1	protein_coding	True
Smp_157570	Smp-157570	Smp_157570.1	protein_coding	True
Smp_157570	Smp-157570	Smp_157570.2	protein_coding	True
Smp_157590	Smp-157590	Smp_157590.1	protein_coding	True
Smp_157620	Smp-157620	Smp_157620.1	protein_coding	True
Smp_157620	Smp-157620	Smp_157620.2	protein_coding	True
Smp_157640	Smp-157640	Smp_157640.1	protein_coding	True
Smp_157660	Smp-157660	Smp_157660.1	protein_coding	True
Smp_157670	Smp-157670	Smp_157670.1	protein_coding	True
Smp_157670	Smp-157670	Smp_157670.2	protein_coding	True
Smp_157670	Smp-157670	Smp_157670.3	protein_coding	True
Smp_157690	Smp-157690	Smp_157690.1	protein_coding	True
Smp_157690	Smp-157690	Smp_157690.2	protein_coding	True
Smp_157690	Smp-157690	Smp_157690.3	protein_coding	True
Smp_157700	Smp-157700	Smp_157700.1	protein_coding	True
Smp_157710	Smp-157710	Smp_157710.1	protein_coding	True
Smp_157710	Smp-157710	Smp_157710.2	protein_coding	True
Smp_157710	Smp-157710	Smp_157710.3	protein_coding	True
Smp_157720	Smp-157720	Smp_157720.1	protein_coding	True
Smp_157730	Smp-157730	Smp_157730.1	protein_coding	True
Smp_157740	Smp-157740	Smp_157740.1	protein_coding	True
Smp_157750	Smp-157750	Smp_157750.1	protein_coding	True
Smp_157760	Smp-157760	Smp_157760.1	protein_coding	True
Smp_157770	Smp-157770	Smp_157770.1	protein_coding	True
Smp_157780	Smp-157780	Smp_157780.1	protein_coding	True
Smp_157780	Smp-157780	Smp_157780.2	protein_coding	True
Smp_157790	Smp-157790	Smp_157790.1	protein_coding	True
Smp_157800	Smp-157800	Smp_157800.1	protein_coding	True
Smp_157800	Smp-157800	Smp_157800.2	protein_coding	True
Smp_157830	Smp-157830	Smp_157830.1	protein_coding	True
Smp_157840	Smp-157840	Smp_157840.1	protein_coding	True
Smp_157860	Smp-157860	Smp_157860.1	protein_coding	True
Smp_157870	Smp-157870	Smp_157870.1	protein_coding	True
Smp_157910	Smp-157910	Smp_157910.1	protein_coding	True
Smp_157920	Smp-157920	Smp_157920.1	protein_coding	True
Smp_157920	Smp-157920	Smp_157920.2	protein_coding	True
Smp_157920	Smp-157920	Smp_157920.3	protein_coding	True
Smp_157920	Smp-157920	Smp_157920.4	protein_coding	True
Smp_157930	Smp-157930	Smp_157930.1	protein_coding	True
Smp_157940	Smp-157940	Smp_157940.1	protein_coding	True
Smp_157950	Smp-157950	Smp_157950.1	protein_coding	True
Smp_157980	Smp-157980	Smp_157980.1	protein_coding	True
Smp_157980	Smp-157980	Smp_157980.2	protein_coding	True
Smp_158030	Smp-158030	Smp_158030.1	protein_coding	True
Smp_158030	Smp-158030	Smp_158030.2	protein_coding	True
Smp_158050	Smp-158050	Smp_158050.1	protein_coding	True
Smp_158130	Smp-158130	Smp_158130.1	protein_coding	True
Smp_158140	Smp-158140	Smp_158140.1	protein_coding	True
Smp_158150	Smp-158150	Smp_158150.1	protein_coding	True
Smp_158160	Smp-158160	Smp_158160.1	protein_coding	True
Smp_158170	Smp-158170	Smp_158170.1	protein_coding	True
Smp_158180	Smp-158180	Smp_158180.1	protein_coding	True
Smp_158190	Smp-158190	Smp_158190.1	protein_coding	True
Smp_158210	Smp-158210	Smp_158210.1	protein_coding	False
Smp_158230	Smp-158230	Smp_158230.1	protein_coding	True
Smp_158230	Smp-158230	Smp_158230.2	protein_coding	True
Smp_158240	Smp-158240	Smp_158240.1	protein_coding	True
Smp_158240	Smp-158240	Smp_158240.2	protein_coding	True
Smp_158240	Smp-158240	Smp_158240.3	protein_coding	True
Smp_158290	Smp-158290	Smp_158290.1	protein_coding	True
Smp_158290	Smp-158290	Smp_158290.2	protein_coding	True
Smp_158290	Smp-158290	Smp_158290.3	protein_coding	True
Smp_158310	Smp-158310	Smp_158310.1	protein_coding	True
Smp_158310	Smp-158310	Smp_158310.2	protein_coding	True
Smp_158310	Smp-158310	Smp_158310.3	protein_coding	True
Smp_158320	Smp-158320	Smp_158320.1	protein_coding	True
Smp_158320	Smp-158320	Smp_158320.2	protein_coding	True
Smp_158320	Smp-158320	Smp_158320.3	protein_coding	True
Smp_158330	Smp-158330	Smp_158330.1	protein_coding	True
Smp_158360	Smp-158360	Smp_158360.1	protein_coding	True
Smp_158380	Smp-158380	Smp_158380.1	protein_coding	True
Smp_158400	Smp-158400	Smp_158400.1	protein_coding	True
Smp_158400	Smp-158400	Smp_158400.2	protein_coding	True
Smp_158430	Smp-158430	Smp_158430.1	protein_coding	True
Smp_158430	Smp-158430	Smp_158430.2	protein_coding	True
Smp_158440	Smp-158440	Smp_158440.1	protein_coding	True
Smp_158440	Smp-158440	Smp_158440.2	protein_coding	True
Smp_158440	Smp-158440	Smp_158440.3	protein_coding	True
Smp_158450	Smp-158450	Smp_158450.1	protein_coding	True
Smp_158460	Smp-158460	Smp_158460.1	protein_coding	True
Smp_158460	Smp-158460	Smp_158460.2	protein_coding	True
Smp_158460	Smp-158460	Smp_158460.3	protein_coding	True
Smp_158470	Smp-158470	Smp_158470.1	protein_coding	False
Smp_158480	Smp-158480	Smp_158480.1	protein_coding	True
Smp_158490	Smp-158490	Smp_158490.1	protein_coding	True
Smp_158520	Smp-158520	Smp_158520.1	protein_coding	True
Smp_158520	Smp-158520	Smp_158520.2	protein_coding	True
Smp_158540	Smp-158540	Smp_158540.1	protein_coding	False
Smp_158550	Smp-158550	Smp_158550.1	protein_coding	True
Smp_158550	Smp-158550	Smp_158550.2	protein_coding	True
Smp_158560	Smp-158560	Smp_158560.1	protein_coding	True
Smp_158560	Smp-158560	Smp_158560.2	protein_coding	True
Smp_158560	Smp-158560	Smp_158560.3	protein_coding	True
Smp_158560	Smp-158560	Smp_158560.4	protein_coding	True
Smp_158560	Smp-158560	Smp_158560.5	protein_coding	True
Smp_158570	Smp-158570	Smp_158570.1	protein_coding	True
Smp_158570	Smp-158570	Smp_158570.2	protein_coding	True
Smp_158590	Smp-158590	Smp_158590.1	protein_coding	True
Smp_158600	Smp-158600	Smp_158600.1	protein_coding	True
Smp_158610	Smp-158610	Smp_158610.1	protein_coding	True
Smp_158610	Smp-158610	Smp_158610.2	protein_coding	True
Smp_158620	Smp-158620	Smp_158620.1	protein_coding	True
Smp_158630	Smp-158630	Smp_158630.1	protein_coding	True
Smp_158630	Smp-158630	Smp_158630.2	protein_coding	True
Smp_158640	Smp-158640	Smp_158640.1	protein_coding	True
Smp_158640	Smp-158640	Smp_158640.2	protein_coding	True
Smp_158660	Smp-158660	Smp_158660.1	protein_coding	True
Smp_158670	Smp-158670	Smp_158670.1	protein_coding	True
Smp_158690	Smp-158690	Smp_158690.1	protein_coding	True
Smp_158700	Smp-158700	Smp_158700.1	protein_coding	True
Smp_158710	Smp-158710	Smp_158710.1	protein_coding	False
Smp_158720	Smp-158720	Smp_158720.1	protein_coding	True
Smp_158720	Smp-158720	Smp_158720.2	protein_coding	True
Smp_158720	Smp-158720	Smp_158720.3	protein_coding	True
Smp_158720	Smp-158720	Smp_158720.4	protein_coding	True
Smp_158730	Smp-158730	Smp_158730.1	protein_coding	True
Smp_158730	Smp-158730	Smp_158730.2	protein_coding	True
Smp_158730	Smp-158730	Smp_158730.3	protein_coding	True
Smp_158740	Smp-158740	Smp_158740.1	protein_coding	True
Smp_158750	Smp-158750	Smp_158750.1	protein_coding	True
Smp_158770	Smp-158770	Smp_158770.1	protein_coding	True
Smp_158770	Smp-158770	Smp_158770.2	protein_coding	True
Smp_158770	Smp-158770	Smp_158770.3	protein_coding	True
Smp_158770	Smp-158770	Smp_158770.4	protein_coding	True
Smp_158810	Smp-158810	Smp_158810.1	protein_coding	True
Smp_158840	Smp-158840	Smp_158840.1	protein_coding	True
Smp_158860	Smp-158860	Smp_158860.1	protein_coding	True
Smp_158860	Smp-158860	Smp_158860.2	protein_coding	True
Smp_158890	Smp-158890	Smp_158890.1	protein_coding	True
Smp_158890	Smp-158890	Smp_158890.2	protein_coding	True
Smp_158910	Smp-158910	Smp_158910.1	protein_coding	True
Smp_158940	Smp-158940	Smp_158940.1	protein_coding	False
Smp_158950	Smp-158950	Smp_158950.1	protein_coding	True
Smp_158950	Smp-158950	Smp_158950.2	protein_coding	True
Smp_158970	Smp-158970	Smp_158970.1	protein_coding	True
Smp_158980	Smp-158980	Smp_158980.1	protein_coding	True
Smp_158990	Smp-158990	Smp_158990.1	protein_coding	True
Smp_159020	Smp-159020	Smp_159020.1	protein_coding	True
Smp_159050	Smp-159050	Smp_159050.1	protein_coding	True
Smp_159060	Smp-159060	Smp_159060.1	protein_coding	True
Smp_159070	Smp-159070	Smp_159070.1	protein_coding	True
Smp_159070	Smp-159070	Smp_159070.2	protein_coding	True
Smp_159070	Smp-159070	Smp_159070.3	protein_coding	True
Smp_159070	Smp-159070	Smp_159070.4	protein_coding	True
Smp_159090	Smp-159090	Smp_159090.1	protein_coding	True
Smp_159090	Smp-159090	Smp_159090.2	protein_coding	True
Smp_159090	Smp-159090	Smp_159090.3	protein_coding	True
Smp_159100	Smp-159100	Smp_159100.1	protein_coding	True
Smp_159100	Smp-159100	Smp_159100.2	protein_coding	True
Smp_159100	Smp-159100	Smp_159100.3	protein_coding	True
Smp_159100	Smp-159100	Smp_159100.4	protein_coding	True
Smp_159110	Smp-159110	Smp_159110.1	protein_coding	True
Smp_159110	Smp-159110	Smp_159110.2	protein_coding	True
Smp_159120	Smp-159120	Smp_159120.1	protein_coding	True
Smp_159120	Smp-159120	Smp_159120.2	protein_coding	True
Smp_159130	Smp-159130	Smp_159130.1	protein_coding	True
Smp_159140	Smp-159140	Smp_159140.1	protein_coding	True
Smp_159150	Smp-159150	Smp_159150.1	protein_coding	True
Smp_159150	Smp-159150	Smp_159150.2	protein_coding	True
Smp_159160	Smp-159160	Smp_159160.1	protein_coding	True
Smp_159180	Smp-159180	Smp_159180.1	protein_coding	True
Smp_159190	Smp-159190	Smp_159190.1	protein_coding	True
Smp_159190	Smp-159190	Smp_159190.2	protein_coding	True
Smp_159290	Smp-159290	Smp_159290.1	protein_coding	False
Smp_159330	Smp-159330	Smp_159330.1	protein_coding	True
Smp_159340	Smp-159340	Smp_159340.1	protein_coding	True
Smp_159340	Smp-159340	Smp_159340.2	protein_coding	True
Smp_159350	Smp-159350	Smp_159350.1	protein_coding	True
Smp_159350	Smp-159350	Smp_159350.2	protein_coding	True
Smp_159370	Smp-159370	Smp_159370.1	protein_coding	True
Smp_159380	Smp-159380	Smp_159380.1	protein_coding	True
Smp_159450	Smp-159450	Smp_159450.1	protein_coding	True
Smp_159450	Smp-159450	Smp_159450.2	protein_coding	True
Smp_159490	Smp-159490	Smp_159490.1	protein_coding	True
Smp_159510	Smp-159510	Smp_159510.1	protein_coding	True
Smp_159520	Smp-159520	Smp_159520.1	protein_coding	True
Smp_159550	Smp-159550	Smp_159550.1	protein_coding	True
Smp_159560	Smp-159560	Smp_159560.1	protein_coding	True
Smp_159570	Smp-159570	Smp_159570.1	protein_coding	True
Smp_159590	Smp-159590	Smp_159590.1	protein_coding	True
Smp_159600	Smp-159600	Smp_159600.1	protein_coding	True
Smp_159600	Smp-159600	Smp_159600.2	protein_coding	True
Smp_159620	Smp-159620	Smp_159620.1	protein_coding	True
Smp_159630	Smp-159630	Smp_159630.1	protein_coding	True
Smp_159630	Smp-159630	Smp_159630.2	protein_coding	True
Smp_159690	Smp-159690	Smp_159690.1	protein_coding	True
Smp_159700	Smp-159700	Smp_159700.1	protein_coding	True
Smp_159730	Smp-159730	Smp_159730.1	protein_coding	True
Smp_159740	Smp-159740	Smp_159740.1	protein_coding	True
Smp_159740	Smp-159740	Smp_159740.2	protein_coding	True
Smp_159750	Smp-159750	Smp_159750.1	protein_coding	True
Smp_159780	Smp-159780	Smp_159780.1	protein_coding	True
Smp_159790	Smp-159790	Smp_159790.1	protein_coding	True
Smp_159790	Smp-159790	Smp_159790.2	protein_coding	True
Smp_159800	Smp-159800	Smp_159800.1	protein_coding	True
Smp_159830	Smp-159830	Smp_159830.1	protein_coding	True
Smp_159840	Smp-159840	Smp_159840.1	protein_coding	True
Smp_159840	Smp-159840	Smp_159840.2	protein_coding	True
Smp_159860	Smp-159860	Smp_159860.1	protein_coding	True
Smp_159890	Smp-159890	Smp_159890.1	protein_coding	True
Smp_159910	Smp-159910	Smp_159910.1	protein_coding	True
Smp_159930	Smp-159930	Smp_159930.1	protein_coding	True
Smp_159940	Smp-159940	Smp_159940.1	protein_coding	True
Smp_159950	Smp-159950	Smp_159950.1	protein_coding	True
Smp_159990	Smp-159990	Smp_159990.1	protein_coding	True
Smp_160000	Smp-160000	Smp_160000.1	protein_coding	True
Smp_160070	Smp-160070	Smp_160070.1	protein_coding	True
Smp_160090	Smp-160090	Smp_160090.1	protein_coding	True
Smp_160090	Smp-160090	Smp_160090.2	protein_coding	True
Smp_160090	Smp-160090	Smp_160090.3	protein_coding	True
Smp_160100	Smp-160100	Smp_160100.1	protein_coding	True
Smp_160140	Smp-160140	Smp_160140.1	protein_coding	True
Smp_160160	Smp-160160	Smp_160160.1	protein_coding	True
Smp_160160	Smp-160160	Smp_160160.2	protein_coding	True
Smp_160170	Smp-160170	Smp_160170.1	protein_coding	True
Smp_160170	Smp-160170	Smp_160170.2	protein_coding	True
Smp_160170	Smp-160170	Smp_160170.3	protein_coding	True
Smp_160170	Smp-160170	Smp_160170.4	protein_coding	True
Smp_160180	Smp-160180	Smp_160180.1	protein_coding	True
Smp_160190	Smp-160190	Smp_160190.1	protein_coding	True
Smp_160210	Smp-160210	Smp_160210.1	protein_coding	True
Smp_160210	Smp-160210	Smp_160210.2	protein_coding	True
Smp_160210	Smp-160210	Smp_160210.3	protein_coding	True
Smp_160250	Smp-160250	Smp_160250.1	protein_coding	False
Smp_160270	Smp-160270	Smp_160270.1	protein_coding	True
Smp_160290	Smp-160290	Smp_160290.1	protein_coding	True
Smp_160320	Smp-160320	Smp_160320.1	protein_coding	True
Smp_160340	Smp-160340	Smp_160340.1	protein_coding	False
Smp_160360	Smp-160360	Smp_160360.1	protein_coding	True
Smp_160360	Smp-160360	Smp_160360.2	protein_coding	True
Smp_160360	Smp-160360	Smp_160360.3	protein_coding	True
Smp_160370	Smp-160370	Smp_160370.1	protein_coding	True
Smp_160410	Smp-160410	Smp_160410.1	protein_coding	True
Smp_160410	Smp-160410	Smp_160410.2	protein_coding	True
Smp_160460	Smp-160460	Smp_160460.1	protein_coding	True
Smp_160490	Smp-160490	Smp_160490.1	protein_coding	True
Smp_160530	Smp-160530	Smp_160530.1	protein_coding	True
Smp_160540	Smp-160540	Smp_160540.1	protein_coding	True
Smp_160590	Smp-160590	Smp_160590.1	protein_coding	True
Smp_160600	Smp-160600	Smp_160600.1	protein_coding	True
Smp_160600	Smp-160600	Smp_160600.2	protein_coding	True
Smp_160610	Smp-160610	Smp_160610.1	protein_coding	True
Smp_160670	Smp-160670	Smp_160670.1	protein_coding	True
Smp_160700	Smp-160700	Smp_160700.1	protein_coding	True
Smp_160700	Smp-160700	Smp_160700.2	protein_coding	True
Smp_160710	Smp-160710	Smp_160710.1	protein_coding	True
Smp_160730	Smp-160730	Smp_160730.1	protein_coding	True
Smp_160730	Smp-160730	Smp_160730.2	protein_coding	True
Smp_160760	Smp-160760	Smp_160760.1	protein_coding	True
Smp_160760	Smp-160760	Smp_160760.2	protein_coding	True
Smp_160780	Smp-160780	Smp_160780.1	protein_coding	True
Smp_160780	Smp-160780	Smp_160780.2	protein_coding	True
Smp_160800	Smp-160800	Smp_160800.1	protein_coding	False
Smp_160810	Smp-160810	Smp_160810.1	protein_coding	True
Smp_160820	Smp-160820	Smp_160820.1	protein_coding	True
Smp_160830	Smp-160830	Smp_160830.1	protein_coding	True
Smp_160850	Smp-160850	Smp_160850.1	protein_coding	True
Smp_160870	Smp-160870	Smp_160870.1	protein_coding	True
Smp_160870	Smp-160870	Smp_160870.2	protein_coding	True
Smp_160880	Smp-160880	Smp_160880.1	protein_coding	True
Smp_160880	Smp-160880	Smp_160880.2	protein_coding	True
Smp_160880	Smp-160880	Smp_160880.3	protein_coding	True
Smp_160880	Smp-160880	Smp_160880.4	protein_coding	True
Smp_160940	Smp-160940	Smp_160940.1	protein_coding	True
Smp_160950	Smp-160950	Smp_160950.1	protein_coding	True
Smp_160980	Smp-160980	Smp_160980.1	protein_coding	True
Smp_161040	Smp-161040	Smp_161040.1	protein_coding	True
Smp_161060	Smp-161060	Smp_161060.1	protein_coding	True
Smp_161080	Smp-161080	Smp_161080.1	protein_coding	True
Smp_161080	Smp-161080	Smp_161080.2	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.1	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.2	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.3	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.4	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.5	protein_coding	True
Smp_161110	Smp-161110	Smp_161110.6	protein_coding	True
Smp_161120	Smp-161120	Smp_161120.1	protein_coding	True
Smp_161120	Smp-161120	Smp_161120.2	protein_coding	True
Smp_161130	Smp-161130	Smp_161130.1	protein_coding	True
Smp_161130	Smp-161130	Smp_161130.2	protein_coding	True
Smp_161130	Smp-161130	Smp_161130.3	protein_coding	True
Smp_161130	Smp-161130	Smp_161130.4	protein_coding	True
Smp_161140	Smp-161140	Smp_161140.1	protein_coding	True
Smp_161140	Smp-161140	Smp_161140.2	protein_coding	True
Smp_161140	Smp-161140	Smp_161140.3	protein_coding	True
Smp_161160	Smp-161160	Smp_161160.1	protein_coding	True
Smp_161170	Smp-161170	Smp_161170.1	protein_coding	True
Smp_161210	Smp-161210	Smp_161210.1	protein_coding	True
Smp_161220	Smp-161220	Smp_161220.1	protein_coding	True
Smp_161220	Smp-161220	Smp_161220.2	protein_coding	True
Smp_161240	Smp-161240	Smp_161240.1	protein_coding	True
Smp_161250	Smp-161250	Smp_161250.1	protein_coding	True
Smp_161290	Smp-161290	Smp_161290.1	protein_coding	True
Smp_161330	Smp-161330	Smp_161330.1	protein_coding	True
Smp_161350	Smp-161350	Smp_161350.1	protein_coding	True
Smp_161360	Smp-161360	Smp_161360.1	protein_coding	True
Smp_161370	Smp-161370	Smp_161370.1	protein_coding	True
Smp_161370	Smp-161370	Smp_161370.2	protein_coding	True
Smp_161380	Smp-161380	Smp_161380.1	protein_coding	True
